path,label,resolution,frame_count,fps,set
Celeb-synthesis\id21_id22_0006.mp4,0,812x456,359.0,30.0,train
Celeb-synthesis\id35_id4_0007.mp4,0,848x466,399.0,30.0,train
Celeb-real\id6_0001.mp4,1,942x500,323.0,30.0,train
Celeb-synthesis\id2_id17_0007.mp4,0,638x500,470.0,30.0,train
Celeb-real\id37_0000.mp4,1,856x478,502.0,30.0,train
Celeb-real\id12_0004.mp4,1,922x500,339.0,30.0,train
Celeb-synthesis\id1_id0_0005.mp4,0,510x500,422.0,30.0,train
Celeb-synthesis\id20_id30_0008.mp4,0,674x500,338.0,30.0,train
Celeb-synthesis\id38_id28_0001.mp4,0,856x478,261.0,30.0,train
Celeb-real\id36_0006.mp4,1,848x466,470.0,30.0,val
Celeb-synthesis/id4_id37_0006.mp4,0,,,,test
Celeb-synthesis\id4_id21_0006.mp4,0,944x500,302.0,30.0,train
Celeb-real\id40_0008.mp4,1,848x478,310.0,30.0,train
Celeb-real\id43_0006.mp4,1,848x474,319.0,30.0,train
Celeb-real\id48_0007.mp4,1,656x500,306.0,30.0,train
Celeb-synthesis/id3_id4_0001.mp4,0,,,,test
Celeb-real\id47_0005.mp4,1,656x500,317.0,30.0,train
Celeb-real\id58_0006.mp4,1,856x478,458.0,30.0,train
Celeb-synthesis\id21_id1_0007.mp4,0,812x456,317.0,30.0,train
Celeb-synthesis\id9_id35_0000.mp4,0,944x500,448.0,30.0,val
Celeb-synthesis\id35_id3_0009.mp4,0,848x466,321.0,30.0,train
Celeb-synthesis\id42_id48_0001.mp4,0,426x448,315.0,30.0,train
Celeb-synthesis\id3_id21_0003.mp4,0,650x500,372.0,30.0,train
Celeb-synthesis\id53_id58_0000.mp4,0,856x478,473.0,30.0,train
Celeb-synthesis\id39_id40_0003.mp4,0,850x476,315.0,30.0,train
YouTube-real\00207.mp4,1,892x500,126.0,30.0,val
Celeb-real\id41_0004.mp4,1,844x474,314.0,30.0,train
Celeb-synthesis\id31_id29_0001.mp4,0,850x472,369.0,30.0,val
YouTube-real\00197.mp4,1,892x500,467.0,30.0,train
Celeb-synthesis\id45_id46_0007.mp4,0,848x472,333.0,30.0,train
Celeb-real\id21_0000.mp4,1,852x480,234.0,30.0,train
Celeb-real\id46_0007.mp4,1,750x438,335.0,30.0,train
Celeb-synthesis\id17_id28_0001.mp4,0,532x500,315.0,30.0,train
YouTube-real\00091.mp4,1,892x500,455.0,30.0,val
Celeb-synthesis\id0_id9_0001.mp4,0,944x500,303.0,30.0,train
Celeb-synthesis\id35_id23_0004.mp4,0,848x466,256.0,30.0,train
Celeb-real\id51_0002.mp4,1,856x478,302.0,30.0,train
Celeb-synthesis\id7_id13_0000.mp4,0,944x500,280.0,30.0,train
YouTube-real/00254.mp4,1,,,,test
Celeb-synthesis\id37_id9_0005.mp4,0,856x478,458.0,30.0,train
Celeb-synthesis\id26_id30_0000.mp4,0,848x472,327.0,30.0,val
YouTube-real\00152.mp4,1,892x500,698.0,30.0,train
Celeb-synthesis\id21_id19_0008.mp4,0,472x500,322.0,30.0,train
Celeb-real\id53_0003.mp4,1,856x478,472.0,29.7000006292373,train
Celeb-real/id35_0000.mp4,1,,,,test
Celeb-real\id39_0000.mp4,1,840x406,321.0,30.0,train
Celeb-real\id19_0007.mp4,1,826x420,328.0,30.0,train
Celeb-real/id28_0007.mp4,1,,,,test
Celeb-real\id43_0007.mp4,1,848x474,313.0,30.0,train
Celeb-synthesis\id45_id46_0000.mp4,0,848x472,312.0,30.0,train
Celeb-real\id35_0003.mp4,1,848x466,454.0,30.0,train
Celeb-real\id43_0005.mp4,1,848x474,333.0,30.0,train
Celeb-synthesis/id28_id0_0009.mp4,0,,,,test
Celeb-synthesis\id9_id4_0006.mp4,0,944x500,401.0,30.0,val
Celeb-synthesis\id31_id1_0008.mp4,0,850x472,461.0,30.0,train
Celeb-synthesis\id52_id50_0001.mp4,0,856x478,466.0,30.0,val
YouTube-real\00174.mp4,1,892x500,465.0,30.0,train
Celeb-synthesis\id26_id2_0001.mp4,0,848x472,320.0,30.0,train
Celeb-synthesis\id20_id35_0006.mp4,0,844x452,328.0,30.0,val
Celeb-synthesis\id30_id23_0004.mp4,0,850x472,404.0,30.0,train
YouTube-real\00214.mp4,1,892x500,446.0,30.0,train
Celeb-synthesis\id60_id5_0000.mp4,0,856x478,477.0,30.0,train
Celeb-synthesis\id21_id0_0009.mp4,0,662x500,319.0,30.0,train
Celeb-synthesis\id32_id30_0003.mp4,0,848x466,448.0,30.0,train
Celeb-real\id37_0007.mp4,1,856x478,473.0,30.0,train
Celeb-synthesis\id31_id23_0000.mp4,0,850x472,423.0,30.0,val
Celeb-synthesis/id2_id9_0008.mp4,0,,,,test
Celeb-real\id46_0008.mp4,1,826x474,309.0,30.0,train
Celeb-synthesis\id45_id39_0003.mp4,0,848x472,313.0,30.0,train
Celeb-real/id53_0003.mp4,1,,,,test
Celeb-real\id51_0000.mp4,1,856x478,438.0,30.0,train
Celeb-synthesis\id9_id17_0001.mp4,0,944x500,437.0,30.0,val
Celeb-real\id50_0006.mp4,1,856x478,449.0,30.0,val
YouTube-real/00271.mp4,1,,,,test
Celeb-synthesis\id4_id26_0008.mp4,0,944x500,326.0,30.0,train
Celeb-synthesis\id30_id1_0006.mp4,0,850x472,366.0,30.0,train
Celeb-real/id4_0004.mp4,1,,,,test
Celeb-real\id25_0005.mp4,1,742x500,309.0,30.0,train
YouTube-real\00085.mp4,1,892x500,658.0,30.0,train
YouTube-real\00228.mp4,1,892x500,470.0,30.0,val
Celeb-synthesis\id37_id35_0002.mp4,0,856x478,458.0,30.0,train
YouTube-real\00017.mp4,1,892x500,282.0,30.0,val
Celeb-synthesis\id20_id0_0002.mp4,0,620x500,311.0,30.0,train
YouTube-real\00251.mp4,1,782x440,319.0,30.0,train
Celeb-real/id30_0007.mp4,1,,,,test
Celeb-synthesis\id4_id2_0009.mp4,0,944x500,483.0,30.0,train
YouTube-real\00211.mp4,1,892x500,424.0,30.0,train
Celeb-real\id51_0009.mp4,1,856x478,527.0,30.0,val
YouTube-real/00021.mp4,1,,,,test
Celeb-synthesis\id35_id1_0002.mp4,0,848x466,380.0,30.0,val
Celeb-synthesis\id37_id31_0000.mp4,0,856x478,502.0,30.0,val
Celeb-real\id54_0002.mp4,1,856x478,447.0,30.0,val
Celeb-synthesis\id48_id42_0002.mp4,0,850x476,319.0,30.0,val
YouTube-real\00025.mp4,1,892x500,470.0,30.0,train
Celeb-real/id6_0005.mp4,1,,,,test
Celeb-synthesis\id23_id17_0002.mp4,0,846x476,319.0,30.0,val
Celeb-synthesis\id51_id50_0006.mp4,0,856x478,461.0,29.90000900819746,train
Celeb-synthesis\id31_id32_0002.mp4,0,850x472,485.0,30.0,train
Celeb-synthesis\id41_id40_0000.mp4,0,850x472,306.0,30.0,val
YouTube-real\00272.mp4,1,844x470,317.0,30.0,train
Celeb-synthesis\id61_id59_0009.mp4,0,856x478,457.0,30.0,train
Celeb-real\id22_0004.mp4,1,846x476,312.0,30.0,train
YouTube-real\00142.mp4,1,888x500,450.0,30.0,train
Celeb-synthesis\id31_id29_0002.mp4,0,850x472,485.0,30.0,train
Celeb-real/id33_0008.mp4,1,,,,test
Celeb-synthesis\id60_id59_0008.mp4,0,856x478,254.0,30.0,train
Celeb-real\id48_0005.mp4,1,850x476,336.0,30.0,train
Celeb-synthesis\id3_id16_0004.mp4,0,514x500,499.0,30.0,train
Celeb-real\id7_0002.mp4,1,942x500,270.0,30.0,train
Celeb-synthesis\id1_id37_0006.mp4,0,574x500,505.0,30.0,train
YouTube-real\00099.mp4,1,892x500,494.0,30.0,train
Celeb-real\id50_0000.mp4,1,856x478,283.0,30.0,train
Celeb-real\id61_0008.mp4,1,856x478,481.0,30.0,train
Celeb-real\id0_0002.mp4,1,942x500,350.0,30.0,train
Celeb-synthesis\id28_id29_0000.mp4,0,844x472,330.0,30.0,train
